user_id	degree	average_degree
132818	8.0	
071711	8.0	
135556	8.0	
066971	8.0	
064807	8.0	
016644	8.0	
121445	8.0	
132850	8.0	
006307	8.0	
007482	8.0	
064551	8.0	
121537	8.0	
132881	8.0	
135467	8.0	
121724	8.0	
132884	8.0	
121726	8.0	
006382	8.0	
123085	8.0	
007558	8.0	
078109	8.0	
135916	8.0	
123356	8.0	
005807	8.0	
136549	8.0	
132668	8.0	
013505	8.0	
123397	8.0	
136385	8.0	
136365	8.0	
120989	8.0	
064472	8.0	
064481	8.0	
136270	8.0	
007594	8.0	
121136	8.0	
121253	8.0	
121138	8.0	
132737	8.0	
064494	8.0	
071595	8.0	
005981	8.0	
121161	8.0	
121196	8.0	
016924	8.0	
123259	8.0	
016911	8.0	
007568	8.0	
007567	8.0	
016519	8.0	
121763	8.0	
132919	8.0	
014865	8.0	
015067	8.0	
072117	8.0	
122203	8.0	
077590	8.0	
007226	8.0	
122759	8.0	
122757	8.0	
007215	8.0	
122264	8.0	
006880	8.0	
122718	8.0	
122296	8.0	
134160	8.0	
014047	8.0	
077556	8.0	
014776	8.0	
133410	8.0	
122348	8.0	
014681	8.0	
006911	8.0	
122667	8.0	
122654	8.0	
014145	8.0	
133500	8.0	
133723	8.0	
007002	8.0	
133324	8.0	
072218	8.0	
132921	8.0	
013977	8.0	
006399	8.0	
121771	8.0	
016498	8.0	
132926	8.0	
007425	8.0	
121820	8.0	
064597	8.0	
066990	8.0	
135338	8.0	
135265	8.0	
067005	8.0	
122975	8.0	
133133	8.0	
072029	8.0	
064618	8.0	
135077	8.0	
135039	8.0	
133204	8.0	
122013	8.0	
122038	8.0	
122066	8.0	
015764	8.0	
015758	8.0	
072021	8.0	
133217	8.0	
077716	8.0	
136582	8.0	
136598	8.0	
132044	8.0	
120888	8.0	
138062	8.0	
076589	8.0	
137999	8.0	
124085	8.0	
078985	8.0	
120232	8.0	
124062	8.0	
017917	8.0	
132154	8.0	
078979	8.0	
120255	8.0	
120256	8.0	
065230	8.0	
137805	8.0	
004658	8.0	
004662	8.0	
004673	8.0	
007926	8.0	
123978	8.0	
012986	8.0	
132264	8.0	
066837	8.0	
120376	8.0	
004805	8.0	
076755	8.0	
132399	8.0	
017628	8.0	
120177	8.0	
008069	8.0	
120176	8.0	
004181	8.0	
018251	8.0	
008158	8.0	
138487	8.0	
132054	8.0	
124278	8.0	
003991	8.0	
008146	8.0	
138371	8.0	
132060	8.0	
138317	8.0	
004131	8.0	
004171	8.0	
079050	8.0	
017977	8.0	
138256	8.0	
008108	8.0	
079024	8.0	
070674	8.0	
138183	8.0	
004379	8.0	
008100	8.0	
120145	8.0	
012854	8.0	
004414	8.0	
120169	8.0	
017980	8.0	
123909	8.0	
137486	8.0	
132403	8.0	
013268	8.0	
066905	8.0	
123720	8.0	
013216	8.0	
017362	8.0	
017361	8.0	
120536	8.0	
013229	8.0	
005622	8.0	
120542	8.0	
120545	8.0	
136856	8.0	
067586	8.0	
078289	8.0	
132469	8.0	
136733	8.0	
071376	8.0	
120745	8.0	
005694	8.0	
120755	8.0	
120795	8.0	
076916	8.0	
005719	8.0	
132661	8.0	
067510	8.0	
120862	8.0	
017172	8.0	
017418	8.0	
070962	8.0	
070807	8.0	
137194	8.0	
120426	8.0	
137462	8.0	
013110	8.0	
137369	8.0	
137364	8.0	
007840	8.0	
137354	8.0	
007829	8.0	
013119	8.0	
017508	8.0	
132444	8.0	
007781	8.0	
120464	8.0	
132468	8.0	
005317	8.0	
120475	8.0	
013165	8.0	
007780	8.0	
123838	8.0	
067670	8.0	
123800	8.0	
007767	8.0	
072470	8.0	
123797	8.0	
123751	8.0	
005418	8.0	
069644	8.0	
122579	8.0	
069001	8.0	
000900	8.0	
010922	8.0	
066006	8.0	
128998	8.0	
000904	8.0	
001350	8.0	
116165	8.0	
000903	8.0	
113710	8.0	
066069	8.0	
023768	8.0	
127009	8.0	
011369	8.0	
000218	8.0	
011374	8.0	
142926	8.0	
074976	8.0	
069233	8.0	
074552	8.0	
010284	8.0	
069447	8.0	
074247	8.0	
129041	8.0	
025044	8.0	
115097	8.0	
115068	8.0	
143232	8.0	
069502	8.0	
000402	8.0	
023975	8.0	
116014	8.0	
129038	8.0	
143106	8.0	
113056	8.0	
023844	8.0	
127036	8.0	
062900	8.0	
062802	8.0	
127000	8.0	
116319	8.0	
112922	8.0	
073979	8.0	
010255	8.0	
000869	8.0	
062922	8.0	
113739	8.0	
142750	8.0	
025287	8.0	
000863	8.0	
069067	8.0	
144028	8.0	
126954	8.0	
114834	8.0	
001532	8.0	
009292	8.0	
127225	8.0	
069528	8.0	
127468	8.0	
074625	8.0	
143976	8.0	
112962	8.0	
010784	8.0	
128401	8.0	
010265	8.0	
080113	8.0	
129762	8.0	
000886	8.0	
009628	8.0	
080102	8.0	
116218	8.0	
142878	8.0	
116225	8.0	
142856	8.0	
065874	8.0	
010293	8.0	
001218	8.0	
115104	8.0	
115656	8.0	
000377	8.0	
068917	8.0	
009546	8.0	
143520	8.0	
062713	8.0	
080139	8.0	
010006	8.0	
001132	8.0	
080248	8.0	
074811	8.0	
024765	8.0	
001064	8.0	
115703	8.0	
001151	8.0	
009491	8.0	
115668	8.0	
001123	8.0	
074564	8.0	
074937	8.0	
127199	8.0	
069485	8.0	
009530	8.0	
115622	8.0	
115575	8.0	
115553	8.0	
011124	8.0	
143436	8.0	
129233	8.0	
115541	8.0	
115540	8.0	
115642	8.0	
080144	8.0	
127248	8.0	
069313	8.0	
127130	8.0	
024798	8.0	
143819	8.0	
026607	8.0	
062702	8.0	
024195	8.0	
010014	8.0	
113564	8.0	
011319	8.0	
000109	8.0	
062723	8.0	
069461	8.0	
062811	8.0	
113183	8.0	
009448	8.0	
115836	8.0	
143804	8.0	
145372	8.0	
001217	8.0	
074906	8.0	
062703	8.0	
127933	8.0	
026598	8.0	
127938	8.0	
074814	8.0	
127264	8.0	
127277	8.0	
001160	8.0	
066264	8.0	
000284	8.0	
080249	8.0	
001166	8.0	
127098	8.0	
128554	8.0	
145347	8.0	
115285	8.0	
127310	8.0	
026583	8.0	
066337	8.0	
069009	8.0	
010668	8.0	
112848	8.0	
065939	8.0	
000682	8.0	
010634	8.0	
142266	8.0	
010411	8.0	
066038	8.0	
144419	8.0	
130232	8.0	
025659	8.0	
025657	8.0	
126782	8.0	
009122	8.0	
128207	8.0	
144804	8.0	
001683	8.0	
130240	8.0	
127570	8.0	
025615	8.0	
001663	8.0	
065937	8.0	
011558	8.0	
000719	8.0	
010410	8.0	
128699	8.0	
069550	8.0	
128173	8.0	
069204	8.0	
113855	8.0	
128669	8.0	
011530	8.0	
114351	8.0	
145716	8.0	
114583	8.0	
000141	8.0	
144672	8.0	
022416	8.0	
069169	8.0	
144663	8.0	
062970	8.0	
141970	8.0	
062740	8.0	
080288	8.0	
027022	8.0	
144631	8.0	
069174	8.0	
130284	8.0	
116646	8.0	
001795	8.0	
001788	8.0	
114339	8.0	
074370	8.0	
022565	8.0	
127722	8.0	
065825	8.0	
114308	8.0	
126715	8.0	
068521	8.0	
065947	8.0	
009101	8.0	
009846	8.0	
127664	8.0	
074841	8.0	
127834	8.0	
127657	8.0	
000177	8.0	
001115	8.0	
144311	8.0	
009204	8.0	
069544	8.0	
116483	8.0	
129970	8.0	
069407	8.0	
130071	8.0	
116454	8.0	
112773	8.0	
130095	8.0	
128145	8.0	
142505	8.0	
144214	8.0	
114667	8.0	
074464	8.0	
114661	8.0	
000766	8.0	
010383	8.0	
000750	8.0	
069323	8.0	
073736	8.0	
127523	8.0	
000748	8.0	
112711	8.0	
114746	8.0	
025502	8.0	
000821	8.0	
074318	8.0	
080229	7.0	
003586	7.0	
084891	7.0	
106251	7.0	
091821	7.0	
065044	7.0	
111993	7.0	
009553	7.0	
031467	7.0	
056608	7.0	
031461	7.0	
072453	7.0	
000783	7.0	
113528	7.0	
136685	7.0	
000586	7.0	
057001	7.0	
004200	7.0	
062767	7.0	
069385	7.0	
070400	7.0	
121324	7.0	
143406	7.0	
080473	7.0	
098093	7.0	
009642	7.0	
074295	7.0	
104940	7.0	
123374	7.0	
074866	7.0	
006201	7.0	
119508	7.0	
039482	7.0	
083444	7.0	
017334	7.0	
103643	7.0	
135805	7.0	
070688	7.0	
119583	7.0	
072879	7.0	
005570	7.0	
033694	7.0	
084897	7.0	
097529	7.0	
056269	7.0	
057831	7.0	
101169	7.0	
124216	7.0	
031481	7.0	
008245	7.0	
003628	7.0	
135918	7.0	
018182	7.0	
098238	7.0	
064938	7.0	
004096	7.0	
017583	7.0	
004659	7.0	
127568	7.0	
104567	7.0	
076333	7.0	
010174	7.0	
033809	7.0	
111304	7.0	
070629	7.0	
000409	7.0	
121230	7.0	
124052	7.0	
018313	7.0	
081308	7.0	
124242	7.0	
061478	7.0	
000509	7.0	
052619	7.0	
046603	7.0	
065121	7.0	
089761	7.0	
124309	7.0	
000461	7.0	
124253	7.0	
110989	7.0	
100622	7.0	
092347	7.0	
069193	7.0	
000883	7.0	
004592	7.0	
121279	7.0	
069319	7.0	
007566	7.0	
137931	7.0	
036351	7.0	
123331	7.0	
138988	7.0	
017911	7.0	
120471	7.0	
024948	7.0	
003699	7.0	
120459	7.0	
000980	7.0	
128810	7.0	
013378	7.0	
007824	7.0	
144429	7.0	
138266	7.0	
012927	7.0	
143761	7.0	
006101	7.0	
018393	7.0	
066667	7.0	
089958	7.0	
059380	7.0	
123188	7.0	
001726	7.0	
042143	7.0	
029565	7.0	
062923	7.0	
086972	7.0	
007313	7.0	
116393	7.0	
011740	7.0	
026991	7.0	
001511	7.0	
029556	7.0	
128295	7.0	
060266	7.0	
006612	7.0	
090860	7.0	
014718	7.0	
130665	7.0	
116403	7.0	
131042	7.0	
076202	7.0	
011420	7.0	
043170	7.0	
096247	7.0	
020254	7.0	
028989	7.0	
019976	7.0	
062202	7.0	
016266	7.0	
086515	7.0	
060269	7.0	
077885	7.0	
116169	7.0	
006940	7.0	
020404	7.0	
049900	7.0	
118295	7.0	
135078	7.0	
029595	7.0	
008633	7.0	
074027	7.0	
112940	7.0	
142849	7.0	
134784	7.0	
049384	7.0	
118399	7.0	
084500	7.0	
117564	7.0	
088160	7.0	
126788	7.0	
141023	7.0	
116485	7.0	
112528	7.0	
130226	7.0	
102294	7.0	
042905	7.0	
126816	7.0	
054422	7.0	
141165	7.0	
126793	7.0	
145692	7.0	
109049	7.0	
079801	7.0	
130202	7.0	
116498	7.0	
117629	7.0	
082911	7.0	
087464	7.0	
079779	7.0	
049343	7.0	
141577	7.0	
099748	7.0	
079845	7.0	
034690	7.0	
087049	7.0	
010103	7.0	
001578	7.0	
069842	7.0	
014748	7.0	
022927	7.0	
011481	7.0	
122174	7.0	
108940	7.0	
065731	7.0	
034626	7.0	
064675	7.0	
097737	7.0	
069690	7.0	
069682	7.0	
057672	7.0	
126467	7.0	
079263	7.0	
111582	7.0	
097795	7.0	
027256	7.0	
109654	7.0	
012393	7.0	
089172	7.0	
003134	7.0	
139740	7.0	
109580	7.0	
109603	7.0	
028144	7.0	
034490	7.0	
093358	7.0	
142134	7.0	
118950	7.0	
035629	7.0	
027235	7.0	
048964	7.0	
058378	7.0	
008338	7.0	
112310	7.0	
126683	7.0	
003467	7.0	
000351	7.0	
009529	7.0	
100418	7.0	
129258	7.0	
030180	7.0	
116669	7.0	
070234	7.0	
060045	7.0	
028093	7.0	
001841	7.0	
115650	7.0	
058362	7.0	
028069	7.0	
009084	7.0	
096719	7.0	
132849	7.0	
107002	7.0	
001198	7.0	
058735	7.0	
073280	7.0	
021994	7.0	
131428	7.0	
098685	7.0	
070070	7.0	
001233	7.0	
115952	7.0	
086087	7.0	
053964	7.0	
032353	7.0	
112317	7.0	
118590	7.0	
122476	7.0	
088698	7.0	
088691	7.0	
054015	7.0	
072200	7.0	
059821	7.0	
113270	7.0	
001278	7.0	
002958	7.0	
041209	7.0	
088792	7.0	
070082	7.0	
087822	7.0	
079644	7.0	
135168	7.0	
132951	7.0	
072229	7.0	
058307	7.0	
133911	7.0	
092002	6.0	
048594	6.0	
010139	6.0	
007670	6.0	
092001	6.0	
082695	6.0	
091959	6.0	
046336	6.0	
007673	6.0	
097722	6.0	
132590	6.0	
133482	6.0	
067172	6.0	
091983	6.0	
067168	6.0	
059135	6.0	
039255	6.0	
007169	6.0	
007658	6.0	
090903	6.0	
128723	6.0	
083348	6.0	
066179	6.0	
097302	6.0	
039262	6.0	
059241	6.0	
091999	6.0	
066938	6.0	
132662	6.0	
132611	6.0	
010093	6.0	
091917	6.0	
059202	6.0	
059195	6.0	
128445	6.0	
007412	6.0	
132998	6.0	
091735	6.0	
007409	6.0	
091537	6.0	
007570	6.0	
097420	6.0	
132748	6.0	
007573	6.0	
067020	6.0	
132747	6.0	
039186	6.0	
067037	6.0	
048111	6.0	
097632	6.0	
097458	6.0	
133192	6.0	
097616	6.0	
039058	6.0	
128502	6.0	
097601	6.0	
039067	6.0	
007543	6.0	
132839	6.0	
097611	6.0	
128486	6.0	
038951	6.0	
083301	6.0	
097481	6.0	
007481	6.0	
072234	6.0	
091613	6.0	
132888	6.0	
132893	6.0	
007579	6.0	
048211	6.0	
007198	6.0	
091855	6.0	
091846	6.0	
133337	6.0	
074705	6.0	
009915	6.0	
133347	6.0	
009906	6.0	
090923	6.0	
010114	6.0	
132704	6.0	
007626	6.0	
038693	6.0	
038687	6.0	
083279	6.0	
007651	6.0	
010137	6.0	
128216	6.0	
007244	6.0	
067138	6.0	
059149	6.0	
090973	6.0	
128317	6.0	
067054	6.0	
132729	6.0	
082741	6.0	
009963	6.0	
074500	6.0	
009952	6.0	
145805	6.0	
133256	6.0	
007308	6.0	
048335	6.0	
090941	6.0	
133234	6.0	
091814	6.0	
007295	6.0	
007286	6.0	
097288	6.0	
096209	6.0	
132549	6.0	
073418	6.0	
059541	6.0	
043395	6.0	
131364	6.0	
129569	6.0	
074115	6.0	
083120	6.0	
074033	6.0	
131300	6.0	
090898	6.0	
066327	6.0	
041329	6.0	
009390	6.0	
131209	6.0	
131093	6.0	
041197	6.0	
009356	6.0	
009344	6.0	
009341	6.0	
131089	6.0	
129813	6.0	
094825	6.0	
131078	6.0	
131071	6.0	
008676	6.0	
008678	6.0	
129827	6.0	
083091	6.0	
131018	6.0	
009440	6.0	
074129	6.0	
008682	6.0	
094069	6.0	
131743	6.0	
043783	6.0	
096669	6.0	
040691	6.0	
093368	6.0	
009480	6.0	
073172	6.0	
131720	6.0	
093456	6.0	
040749	6.0	
131591	6.0	
060019	6.0	
083138	6.0	
066291	6.0	
060003	6.0	
008445	6.0	
096603	6.0	
009460	6.0	
131551	6.0	
131516	6.0	
094210	6.0	
060009	6.0	
096579	6.0	
131447	6.0	
043600	6.0	
094303	6.0	
094330	6.0	
041156	6.0	
083090	6.0	
131004	6.0	
092009	6.0	
073485	6.0	
130698	6.0	
042719	6.0	
073459	6.0	
096265	6.0	
130675	6.0	
008840	6.0	
083058	6.0	
095644	6.0	
130661	6.0	
096262	6.0	
130630	6.0	
130629	6.0	
066371	6.0	
073493	6.0	
130214	6.0	
073607	6.0	
073515	6.0	
042557	6.0	
130550	6.0	
130548	6.0	
130494	6.0	
130472	6.0	
130451	6.0	
096237	6.0	
130410	6.0	
009058	6.0	
130409	6.0	
009065	6.0	
042863	6.0	
042874	6.0	
043081	6.0	
059971	6.0	
129963	6.0	
059727	6.0	
130968	6.0	
130937	6.0	
041572	6.0	
130004	6.0	
130862	6.0	
009246	6.0	
042946	6.0	
066338	6.0	
073454	6.0	
008785	6.0	
096420	6.0	
042922	6.0	
130699	6.0	
041671	6.0	
066349	6.0	
095143	6.0	
066351	6.0	
095162	6.0	
095174	6.0	
042890	6.0	
096343	6.0	
059746	6.0	
041841	6.0	
066363	6.0	
130742	6.0	
042880	6.0	
083148	6.0	
129304	6.0	
093280	6.0	
059275	6.0	
007863	6.0	
083237	6.0	
092257	6.0	
045655	6.0	
074355	6.0	
009677	6.0	
045586	6.0	
132391	6.0	
066840	6.0	
128863	6.0	
132383	6.0	
066821	6.0	
039429	6.0	
083227	6.0	
066869	6.0	
007934	6.0	
128885	6.0	
082797	6.0	
045337	6.0	
092352	6.0	
092356	6.0	
045233	6.0	
074322	6.0	
128918	6.0	
128946	6.0	
045019	6.0	
039572	6.0	
128976	6.0	
007857	6.0	
045904	6.0	
131774	6.0	
132470	6.0	
007687	6.0	
083253	6.0	
046112	6.0	
082753	6.0	
132487	6.0	
092018	6.0	
046088	6.0	
128737	6.0	
092021	6.0	
009812	6.0	
007697	6.0	
092041	6.0	
092042	6.0	
009731	6.0	
128814	6.0	
045998	6.0	
082759	6.0	
128805	6.0	
097152	6.0	
007753	6.0	
009726	6.0	
128806	6.0	
097134	6.0	
082768	6.0	
092147	6.0	
072480	6.0	
132425	6.0	
039356	6.0	
132103	6.0	
066237	6.0	
092381	6.0	
131907	6.0	
009549	6.0	
008241	6.0	
096794	6.0	
040252	6.0	
009542	6.0	
092770	6.0	
131992	6.0	
044047	6.0	
073031	6.0	
129255	6.0	
008314	6.0	
092942	6.0	
131908	6.0	
092986	6.0	
082816	6.0	
129270	6.0	
093000	6.0	
059362	6.0	
073080	6.0	
093102	6.0	
131793	6.0	
074237	6.0	
093146	6.0	
009495	6.0	
129295	6.0	
073116	6.0	
093233	6.0	
043884	6.0	
096809	6.0	
092696	6.0	
131996	6.0	
092616	6.0	
066689	6.0	
096979	6.0	
008118	6.0	
132066	6.0	
008144	6.0	
044809	6.0	
066684	6.0	
008161	6.0	
129004	6.0	
039697	6.0	
092484	6.0	
066388	6.0	
096942	6.0	
129022	6.0	
039930	6.0	
096904	6.0	
008194	6.0	
092508	6.0	
008196	6.0	
008201	6.0	
132024	6.0	
008206	6.0	
092543	6.0	
132021	6.0	
096884	6.0	
009557	6.0	
074244	6.0	
094539	6.0	
137469	6.0	
049087	6.0	
001845	6.0	
142369	6.0	
001652	6.0	
068564	6.0	
083954	6.0	
001638	6.0	
087411	6.0	
001636	6.0	
142455	6.0	
001627	6.0	
087387	6.0	
001619	6.0	
069549	6.0	
087361	6.0	
142511	6.0	
142520	6.0	
087124	6.0	
001585	6.0	
084056	6.0	
142606	6.0	
142353	6.0	
001680	6.0	
055139	6.0	
001757	6.0	
069642	6.0	
068492	6.0	
069631	6.0	
083917	6.0	
069625	6.0	
087564	6.0	
083924	6.0	
142195	6.0	
087518	6.0	
142321	6.0	
001754	6.0	
001750	6.0	
068534	6.0	
068540	6.0	
069592	6.0	
058256	6.0	
142315	6.0	
069577	6.0	
142618	6.0	
087019	6.0	
001566	6.0	
086396	6.0	
142937	6.0	
142953	6.0	
001371	6.0	
068816	6.0	
001315	6.0	
055507	6.0	
086469	6.0	
068818	6.0	
086247	6.0	
084081	6.0	
069514	6.0	
084104	6.0	
055544	6.0	
001215	6.0	
084106	6.0	
001213	6.0	
069501	6.0	
143257	6.0	
142927	6.0	
055477	6.0	
068610	6.0	
058151	6.0	
001556	6.0	
069533	6.0	
086989	6.0	
086984	6.0	
001513	6.0	
058154	6.0	
055422	6.0	
142766	6.0	
142803	6.0	
086705	6.0	
086922	6.0	
058140	6.0	
142907	6.0	
142911	6.0	
142912	6.0	
058125	6.0	
069523	6.0	
000043	6.0	
087676	6.0	
141687	6.0	
055561	6.0	
087715	6.0	
140962	6.0	
088237	6.0	
088233	6.0	
054261	6.0	
002217	6.0	
140982	6.0	
088197	6.0	
083802	6.0	
002197	6.0	
141009	6.0	
141053	6.0	
002128	6.0	
141064	6.0	
054318	6.0	
002117	6.0	
054333	6.0	
054339	6.0	
088134	6.0	
088125	6.0	
002280	6.0	
140929	6.0	
002317	6.0	
002423	6.0	
140624	6.0	
054143	6.0	
140638	6.0	
002488	6.0	
083762	6.0	
069914	6.0	
069912	6.0	
088413	6.0	
054175	6.0	
054204	6.0	
140801	6.0	
088358	6.0	
088355	6.0	
054189	6.0	
002364	6.0	
146073	6.0	
068335	6.0	
054197	6.0	
054376	6.0	
002099	6.0	
069707	6.0	
001884	6.0	
141604	6.0	
087882	6.0	
058439	6.0	
058427	6.0	
054688	6.0	
058424	6.0	
141625	6.0	
141626	6.0	
141631	6.0	
001916	6.0	
054707	6.0	
087795	6.0	
141657	6.0	
069668	6.0	
087764	6.0	
068484	6.0	
068485	6.0	
083908	6.0	
001911	6.0	
054634	6.0	
141137	6.0	
141543	6.0	
083818	6.0	
002084	6.0	
054417	6.0	
002072	6.0	
002066	6.0	
002064	6.0	
002060	6.0	
002040	6.0	
141553	6.0	
001937	6.0	
083852	6.0	
141556	6.0	
087950	6.0	
087943	6.0	
069686	6.0	
087924	6.0	
141594	6.0	
087922	6.0	
085851	6.0	
143261	6.0	
140611	6.0	
144495	6.0	
069340	6.0	
144864	6.0	
084697	6.0	
000441	6.0	
084693	6.0	
056937	6.0	
069213	6.0	
084690	6.0	
144950	6.0	
069322	6.0	
000413	6.0	
069321	6.0	
084680	6.0	
000401	6.0	
145006	6.0	
145065	6.0	
069224	6.0	
145097	6.0	
000359	6.0	
000525	6.0	
144782	6.0	
084717	6.0	
000629	6.0	
144556	6.0	
000661	6.0	
069388	6.0	
056604	6.0	
084852	6.0	
084850	6.0	
057860	6.0	
069378	6.0	
000617	6.0	
084718	6.0	
084729	6.0	
000595	6.0	
000592	6.0	
144698	6.0	
084723	6.0	
056740	6.0	
000578	6.0	
057798	6.0	
084663	6.0	
145158	6.0	
069227	6.0	
000170	6.0	
145559	6.0	
145563	6.0	
145565	6.0	
084498	6.0	
145577	6.0	
145641	6.0	
084492	6.0	
057700	6.0	
145648	6.0	
000191	6.0	
084487	6.0	
000168	6.0	
057483	6.0	
057485	6.0	
145696	6.0	
000152	6.0	
084458	6.0	
069249	6.0	
057379	6.0	
000193	6.0	
145197	6.0	
000281	6.0	
084653	6.0	
145261	6.0	
145268	6.0	
145285	6.0	
069302	6.0	
084644	6.0	
000298	6.0	
145339	6.0	
000273	6.0	
069242	6.0	
000270	6.0	
084315	6.0	
145379	6.0	
084530	6.0	
084317	6.0	
069292	6.0	
000216	6.0	
057349	6.0	
144507	6.0	
144489	6.0	
001193	6.0	
144486	6.0	
068915	6.0	
084170	6.0	
143462	6.0	
085460	6.0	
001063	6.0	
001058	6.0	
143631	6.0	
084177	6.0	
001015	6.0	
084183	6.0	
084185	6.0	
000997	6.0	
000990	6.0	
056049	6.0	
069463	6.0	
000967	6.0	
000951	6.0	
143823	6.0	
143826	6.0	
143452	6.0	
143437	6.0	
001109	6.0	
001128	6.0	
055574	6.0	
085778	6.0	
001167	6.0	
084128	6.0	
001156	6.0	
001152	6.0	
085725	6.0	
143310	6.0	
143339	6.0	
143397	6.0	
085687	6.0	
001122	6.0	
143356	6.0	
085675	6.0	
085671	6.0	
085654	6.0	
084138	6.0	
143368	6.0	
085224	6.0	
084211	6.0	
143853	6.0	
056444	6.0	
144316	6.0	
084250	6.0	
069101	6.0	
000723	6.0	
000720	6.0	
144346	6.0	
069402	6.0	
056439	6.0	
144385	6.0	
000764	6.0	
084874	6.0	
069116	6.0	
144456	6.0	
144463	6.0	
144464	6.0	
000684	6.0	
069124	6.0	
056581	6.0	
000753	6.0	
000770	6.0	
056130	6.0	
057965	6.0	
084223	6.0	
056175	6.0	
000906	6.0	
085065	6.0	
056211	6.0	
084935	6.0	
143984	6.0	
069023	6.0	
000840	6.0	
144301	6.0	
144073	6.0	
000832	6.0	
069071	6.0	
057928	6.0	
000823	6.0	
144199	6.0	
000811	6.0	
144211	6.0	
054135	6.0	
068310	6.0	
067198	6.0	
067414	6.0	
083408	6.0	
136463	6.0	
136473	6.0	
136518	6.0	
005788	6.0	
005767	6.0	
059062	6.0	
136606	6.0	
136625	6.0	
090473	6.0	
136632	6.0	
090466	6.0	
051992	6.0	
136675	6.0	
090461	6.0	
052009	6.0	
136695	6.0	
005690	6.0	
067524	6.0	
090587	6.0	
005859	6.0	
067490	6.0	
050826	6.0	
136056	6.0	
090635	6.0	
071610	6.0	
050805	6.0	
050808	6.0	
136097	6.0	
005967	6.0	
136123	6.0	
071593	6.0	
071529	6.0	
136145	6.0	
136173	6.0	
136203	6.0	
136207	6.0	
136272	6.0	
051666	6.0	
090605	6.0	
136352	6.0	
090446	6.0	
136726	6.0	
071369	6.0	
137174	6.0	
137126	6.0	
005379	6.0	
005378	6.0	
090306	6.0	
070955	6.0	
137138	6.0	
137159	6.0	
005338	6.0	
070926	6.0	
137105	6.0	
137212	6.0	
090277	6.0	
005265	6.0	
090265	6.0	
005238	6.0	
090261	6.0	
005236	6.0	
137314	6.0	
090337	6.0	
137099	6.0	
005661	6.0	
090380	6.0	
090429	6.0	
136812	6.0	
136837	6.0	
052138	6.0	
136868	6.0	
136927	6.0	
005620	6.0	
136937	6.0	
090374	6.0	
052264	6.0	
005600	6.0	
052223	6.0	
052236	6.0	
070988	6.0	
083450	6.0	
090360	6.0	
052259	6.0	
090358	6.0	
006001	6.0	
135978	6.0	
052522	6.0	
067405	6.0	
134440	6.0	
134498	6.0	
006784	6.0	
072114	6.0	
006774	6.0	
006760	6.0	
006754	6.0	
049359	6.0	
090772	6.0	
134609	6.0	
006748	6.0	
134629	6.0	
090761	6.0	
067255	6.0	
071988	6.0	
067259	6.0	
071979	6.0	
006581	6.0	
071959	6.0	
134418	6.0	
006823	6.0	
006825	6.0	
006903	6.0	
006975	6.0	
133861	6.0	
049214	6.0	
072198	6.0	
133888	6.0	
133968	6.0	
049280	6.0	
133992	6.0	
006900	6.0	
090848	6.0	
134105	6.0	
134113	6.0	
006884	6.0	
067221	6.0	
006877	6.0	
134187	6.0	
083352	6.0	
006838	6.0	
135095	6.0	
006504	6.0	
135127	6.0	
059097	6.0	
135509	6.0	
006311	6.0	
006294	6.0	
050441	6.0	
006288	6.0	
090692	6.0	
135544	6.0	
135639	6.0	
135705	6.0	
090710	6.0	
067336	6.0	
090671	6.0	
090667	6.0	
050746	6.0	
050747	6.0	
006149	6.0	
135880	6.0	
135934	6.0	
006331	6.0	
090713	6.0	
090734	6.0	
000057	6.0	
090733	6.0	
067274	6.0	
049937	6.0	
006477	6.0	
090723	6.0	
135243	6.0	
135244	6.0	
006419	6.0	
071876	6.0	
135464	6.0	
006411	6.0	
067288	6.0	
135378	6.0	
135434	6.0	
050002	6.0	
135443	6.0	
135450	6.0	
006371	6.0	
083486	6.0	
090236	6.0	
054119	6.0	
139119	6.0	
003260	6.0	
003240	6.0	
139555	6.0	
068145	6.0	
070141	6.0	
083668	6.0	
139684	6.0	
089235	6.0	
089231	6.0	
139699	6.0	
053666	6.0	
058800	6.0	
139741	6.0	
053718	6.0	
003062	6.0	
139827	6.0	
053731	6.0	
003057	6.0	
083695	6.0	
139523	6.0	
139522	6.0	
089367	6.0	
139195	6.0	
053424	6.0	
089419	6.0	
089418	6.0	
139135	6.0	
068080	6.0	
003539	6.0	
070379	6.0	
139185	6.0	
139254	6.0	
003282	6.0	
070276	6.0	
089399	6.0	
139369	6.0	
089395	6.0	
139396	6.0	
139473	6.0	
003306	6.0	
003285	6.0	
003042	6.0	
088961	6.0	
139912	6.0	
140320	6.0	
140200	6.0	
140203	6.0	
140213	6.0	
068241	6.0	
068246	6.0	
088504	6.0	
140318	6.0	
002713	6.0	
068276	6.0	
058634	6.0	
088468	6.0	
054080	6.0	
088466	6.0	
140373	6.0	
002638	6.0	
054105	6.0	
070022	6.0	
140393	6.0	
002783	6.0	
140129	6.0	
053818	6.0	
088782	6.0	
068196	6.0	
053824	6.0	
139933	6.0	
002996	6.0	
053839	6.0	
088873	6.0	
070114	6.0	
139950	6.0	
058647	6.0	
140126	6.0	
140039	6.0	
002916	6.0	
002888	6.0	
002879	6.0	
002873	6.0	
002866	6.0	
053992	6.0	
053996	6.0	
139124	6.0	
139118	6.0	
137428	6.0	
003601	6.0	
